group	xmin	xmax
148	-1.21899899624285	-1.20523088870853
149	-1.08594696239961	-1.07663711702195
150	-0.976538888513591	-0.971239195581166
151	-0.91359284783177	-0.909173324396601
152	-0.860091930146859	-0.85693706781906
153	-0.84121556215729	-0.822885693266479
154	-0.77575339592666	-0.707192968189636
155	-0.646261382593504	-0.63203352329359
156	-0.577903192164461	-0.551506843040176
157	-0.50982790577385	-0.483550302495999
158	-0.403462460994799	-0.39092408097415
159	-0.3518442663438	-0.348298520015861
160	-0.317062785633301	-0.312092302812545
161	-0.242535859130724	-0.240419692287651
162	-0.15919367518501	-0.13073998644915
163	0.00151445231099956	0.0164773466262087
164	0.309933259157535	0.311371446218796
165	0.37890734666383	0.380081586523421
166	0.494644416321979	0.52938333169147
167	0.629754233956255	0.684215067411056
168	0.897977645032254	0.898586310473
169	0.9068192210491	0.909173324396599
170	0.9452625789863	0.961341235569391
171	0.976538888513589	0.98030905009357
172	1.06532325834399	1.08594696239961
173	1.11071974122415	1.11628820677748
174	1.12332693326174	1.14626138259351
175	1.21899899624285	1.23390982385234
176	1.25934132534101	1.28310857826646
177	1.32020229243963	1.32199673910114
178	1.40824958167174	1.40826971120917
179	1.42761880703774	1.42953744591865
180	1.4368834490358	1.45635977742464
181	1.51540611631448	1.53252651184359
182	1.58627020740839	1.58987814053861
183	1.64969948396142	1.67473427979717
184	1.70525963696797	1.71134167617234
185	1.75554298776024	1.76213811559927
186	1.91968771138853	2.0003380204243
187	2.04114561076283	2.04971803584725
188	2.09752219689107	2.14082597590436
189	2.20588791537245	2.23148655159819
190	2.29130054266762	2.31784789143104
191	2.37965432927706	2.43872983832526
192	2.59484810870037	2.62630703443465
193	2.76955615677333	2.8111347733221
194	2.92672342196139	2.95206672959771
195	3.08378460852664	3.24955272373064
196	3.34438915671015	3.36481861863446
197	3.46982380082597	3.50561733730455
198	3.60264735385705	3.62137960563979
199	3.77813487645329	3.80889830526094
200	3.89751262178974	3.9175419605995
201	4.17350634869098	4.30688611323149
202	5.15915669517109	12.0255107838507
