group	x	y
159	0.0712719298245614	0.725366876310273
160	0.0690789473684211	0.706498951781971
161	0.0690789473684211	0.679245283018868
162	0.0646929824561404	0.668763102725367
163	0.0635964912280702	0.647798742138365
164	0.0635964912280702	0.624737945492663
165	0.0646929824561404	0.607966457023061
166	0.0625	0.591194968553459
167	0.0603070175438597	0.570230607966457
168	0.0592105263157895	0.551362683438155
169	0.0614035087719298	0.530398322851153
170	0.0679824561403509	0.509433962264151
171	0.0679824561403509	0.484276729559749
172	0.0701754385964912	0.471698113207547
173	0.0712719298245614	0.450733752620545
174	0.0690789473684211	0.438155136268344
175	0.0690789473684211	0.415094339622642
176	0.0701754385964912	0.394129979035639
177	0.0701754385964912	0.371069182389937
178	0.0723684210526316	0.350104821802935
179	0.0701754385964912	0.337526205450734
